SoC,OCV
99.7493743896484,4.21443449899903
99.7482070922852,4.21442037399903
99.7470016479492,4.21440624899903
99.7458343505859,4.21439212399903
99.7446823120117,4.21437799899903
99.7435455322266,4.21436387399903
99.7423629760742,4.21434974899903
99.7412109375,4.21433562399903
99.740104675293,4.21432149899903
99.7388916015625,4.21430737399903
99.7377090454102,4.21429324899903
99.7366027832031,4.21427912399903
99.735466003418,4.21426499899903
99.7342529296875,4.21425087399903
99.7330932617188,4.21423674899903
99.7319564819336,4.21422262399903
99.7307739257812,4.21420849899903
99.7295761108398,4.21419437399903
99.7283935546875,4.21418024899903
99.7272720336914,4.21416612399903
99.7260437011719,4.21415199899903
99.7249069213867,4.21413787399903
99.7236938476562,4.21412374899903
99.7225112915039,4.21410962399903
99.7214050292969,4.21409549899903
99.7201919555664,4.21408137399903
99.7190628051758,4.21406724899904
99.7178649902344,4.21405312399904
99.7166976928711,4.21403899899904
99.7155456542969,4.21402487399904
99.7143630981445,4.21401074899904
99.7132568359375,4.21399662399904
99.7119827270508,4.21398249899904
99.7108001708984,4.21396837399904
99.7096939086914,4.21395424899904
99.70849609375,4.21394012399904
99.7072982788086,4.21392599899904
99.7061920166016,4.21391187399904
99.704948425293,4.21389774899904
99.703742980957,4.21388362399904
99.70263671875,4.21386949899904
99.7014694213867,4.21385537399904
99.7002410888672,4.21384124899904
99.699104309082,4.21382712399904
99.6979064941406,4.21381299899904
99.6967391967774,4.21379887399904
99.6954803466797,4.21378474899904
99.6943893432617,4.21377062399904
99.6931610107422,4.21375649899904
99.6920547485352,4.21374237399904
99.6907501220703,4.21372824899904
99.6896209716797,4.21371412399904
99.6884078979492,4.21369999899904
99.6872406005859,4.21368587399904
99.6861190795898,4.21367174899904
99.6848449707031,4.21365762399904
99.6836471557617,4.21364349899904
99.6826019287109,4.21362937399904
99.6813735961914,4.21361524899904
99.6801300048828,4.21360112399904
99.6789474487305,4.21358699899904
99.677734375,4.21357287399904
99.6765518188477,4.21355874899904
99.6753921508789,4.21354462399904
99.6742248535156,4.21353049899904
99.6730270385742,4.21351637399904
99.6718139648437,4.21350224899904
99.6705856323242,4.21348812399904
99.6694793701172,4.21347399899904
99.6682357788086,4.21345987399904
99.6670684814453,4.21344574899904
99.6658706665039,4.21343162399904
99.6646423339844,4.21341749899904
99.6635055541992,4.21340337399904
99.6622772216797,4.21338924899904
99.6610794067383,4.21337512399904
99.6599044799805,4.21336099899904
99.6586761474609,4.21334687399904
99.6574325561523,4.21333274899904
99.6563415527344,4.21331862399904
99.6550674438477,4.21330449899904
99.6538848876953,4.21329037399904
99.6526870727539,4.21327624899904
99.6515808105469,4.21326212399904
99.6503677368164,4.21324799899904
99.6491546630859,4.21323387399904
99.6479415893555,4.21321974899904
99.6467132568359,4.21320562399904
99.6454772949219,4.21319149899904
99.6443252563477,4.21317737399904
99.6431274414062,4.21316324899904
99.6418685913086,4.21314912399904
99.6406860351562,4.21313499899904
99.6393966674805,4.21312087399904
99.6382446289062,4.21310674899904
99.637077331543,4.21309262399904
99.6358642578125,4.21307849899904
99.6346817016602,4.21306437399904
99.6335144042969,4.21305024899904
99.6322555541992,4.21303612399904
99.6310119628906,4.21302199899905
99.6299285888672,4.21300787399905
99.6286697387695,4.21299374899905
99.6274261474609,4.21297962399905
99.6262130737305,4.21296549899905
99.625,4.21295137399905
99.6238021850586,4.21293724899905
99.6226043701172,4.21292312399905
99.6214065551758,4.21290899899905
99.6202239990234,4.21289487399905
99.6189956665039,4.21288074899905
99.6177368164063,4.21286662399905
99.6165084838867,4.21285249899905
99.6152877807617,4.21283837399905
99.6141204833984,4.21282424899905
99.612907409668,4.21281012399905
99.6116790771484,4.21279599899905
99.610466003418,4.21278187399905
99.6092224121094,4.21276774899905
99.6080703735352,4.21275362399905
99.6068420410156,4.21273949899905
99.6056137084961,4.21272537399905
99.6044006347656,4.21271124899905
99.6031875610352,4.21269712399905
99.6019592285156,4.21268299899905
99.6007080078125,4.21266887399905
99.599479675293,4.21265474899905
99.5982971191406,4.21264062399905
99.597053527832,4.21262649899905
99.5958709716797,4.21261237399905
99.5946884155273,4.21259824899905
99.5934143066406,4.21258412399905
99.592155456543,4.21256999899905
99.5910339355469,4.21255587399905
99.5897445678711,4.21254174899905
99.5885925292969,4.21252762399905
99.5873794555664,4.21251349899905
99.5861206054687,4.21249937399905
99.5848999023437,4.21248524899905
99.5836563110352,4.21247112399905
99.5824890136719,4.21245699899905
99.5812454223633,4.21244287399905
99.5800018310547,4.21242874899905
99.5786972045898,4.21241462399905
99.5775299072266,4.21240049899905
99.5762710571289,4.21238637399905
99.5750274658203,4.21237224899905
99.573860168457,4.21235812399905
99.5726623535156,4.21234399899905
99.571418762207,4.21232987399905
99.5701522827148,4.21231574899905
99.5689086914063,4.21230162399905
99.5676651000977,4.21228749899905
99.5664367675781,4.21227337399905
99.5652236938477,4.21225924899905
99.5640411376953,4.21224512399905
99.5628280639648,4.21223099899905
99.5614929199219,4.21221687399905
99.5603103637695,4.21220274899905
99.5590362548828,4.21218862399905
99.5578384399414,4.21217449899905
99.5566101074219,4.21216037399905
99.5553588867188,4.21214624899905
99.5541152954102,4.21213212399905
99.5528717041016,4.21211799899905
99.5516891479492,4.21210387399905
99.5504150390625,4.21208974899905
99.5491714477539,4.21207562399905
99.5479278564453,4.21206149899905
99.546745300293,4.21204737399905
99.5454559326172,4.21203324899905
99.5441970825195,4.21201912399905
99.54296875,4.21200499899905
99.5417556762695,4.21199087399905
99.54052734375,4.21197674899906
99.5392608642578,4.21196262399906
99.5380477905274,4.21194849899906
99.5367889404297,4.21193437399906
99.5356063842774,4.21192024899906
99.5343170166016,4.21190612399906
99.5330276489258,4.21189199899906
99.5318145751953,4.21187787399906
99.5305099487305,4.21186374899906
99.5293579101562,4.21184962399906
99.5280838012695,4.21183549899906
99.5267944335938,4.21182137399906
99.5255966186523,4.21180724899906
99.5243453979492,4.21179312399906
99.5230712890625,4.21177899899906
99.5218124389649,4.21176487399906
99.5206146240234,4.21175074899906
99.5193405151367,4.21173662399906
99.5180816650391,4.21172249899906
99.5168533325195,4.21170837399906
99.5155792236328,4.21169424899906
99.5143966674805,4.21168012399906
99.5131530761719,4.21166599899906
99.511848449707,4.21165187399906
99.5105743408203,4.21163774899906
99.5093536376953,4.21162362399906
99.5081253051758,4.21160949899906
99.5068359375,4.21159537399906
99.5056076049805,4.21158124899906
99.5043334960937,4.21156712399906
99.503059387207,4.21155299899906
99.5018310546875,4.21153887399906
99.5006484985352,4.21152474899906
99.4992828369141,4.21151062399906
99.4980850219727,4.21149649899906
99.4967956542969,4.21148237399906
99.4955368041992,4.21146824899906
99.4943237304688,4.21145412399906
99.4930267333984,4.21143999899906
99.4917526245117,4.21142587399906
99.4905090332031,4.21141174899906
99.4892501831055,4.21139762399906
99.4879913330078,4.21138349899906
99.486701965332,4.21136937399906
99.4855041503906,4.21135524899906
99.484245300293,4.21134112399906
99.4830017089844,4.21132699899906
99.4816818237305,4.21131287399906
99.4805145263672,4.21129874899906
99.4791946411133,4.21128462399906
99.4778671264649,4.21127049899906
99.4766693115234,4.21125637399906
99.4753646850586,4.21124224899906
99.4741058349609,4.21122812399906
99.4728927612305,4.21121399899906
99.4716339111328,4.21119987399906
99.470344543457,4.21118574899906
99.4690551757813,4.21117162399906
99.4677963256836,4.21115749899906
99.4664916992187,4.21114337399906
99.4652481079102,4.21112924899906
99.4639739990234,4.21111512399906
99.4627532958984,4.21110099899906
99.4614639282227,4.21108687399906
99.4602203369141,4.21107274899906
99.4589767456055,4.21105862399906
99.4576721191406,4.21104449899906
99.456428527832,4.21103037399906
99.4551239013672,4.21101624899906
99.4538345336914,4.21100212399906
99.4525146484375,4.21098799899906
99.451286315918,4.21097387399906
99.4500579833984,4.21095974899906
99.4487686157227,4.21094562399906
99.4475555419922,4.21093149899907
99.4461975097656,4.21091737399907
99.444938659668,4.21090324899907
99.4436798095703,4.21088912399907
99.4424514770508,4.21087499899907
99.4410858154297,4.21086087399907
99.4398574829102,4.21084674899907
99.4386138916016,4.21083262399907
99.4373092651367,4.21081849899907
99.4359893798828,4.21080437399907
99.4347915649414,4.21079024899907
99.4334411621094,4.21077612399907
99.4321975708008,4.21076199899907
99.4309005737305,4.21074787399907
99.4296569824219,4.21073374899907
99.4283676147461,4.21071962399907
99.4270782470703,4.21070549899907
99.4257583618164,4.21069137399907
99.424560546875,4.21067724899907
99.4231643676758,4.21066312399907
99.4219512939453,4.21064899899907
99.4206771850586,4.21063487399907
99.4194030761719,4.21062074899907
99.4181289672852,4.21060662399907
99.4168243408203,4.21059249899907
99.4155807495117,4.21057837399907
99.4142684936523,4.21056424899907
99.4129943847656,4.21055012399907
99.4117202758789,4.21053599899907
99.4103546142578,4.21052187399907
99.4091110229492,4.21050774899907
99.4078216552734,4.21049362399907
99.4065628051758,4.21047949899907
99.4051971435547,4.21046537399907
99.4040298461914,4.21045124899907
99.4027099609375,4.21043712399907
99.4013748168945,4.21042299899907
99.4001617431641,4.21040887399907
99.3988189697266,4.21039474899907
99.3975448608398,4.21038062399907
99.3962554931641,4.21036649899907
99.3949661254883,4.21035237399907
99.3936920166016,4.21033824899907
99.3923263549805,4.21032412399907
99.39111328125,4.21030999899907
99.389778137207,4.21029587399907
99.3884735107422,4.21028174899907
99.3872146606445,4.21026762399907
99.3859252929687,4.21025349899907
99.384635925293,4.21023937399907
99.3833236694336,4.21022524899907
99.3819732666016,4.21021112399907
99.380744934082,4.21019699899907
99.3794860839844,4.21018287399907
99.3781204223633,4.21016874899907
99.3768768310547,4.21015462399907
99.3755874633789,4.21014049899907
99.3742218017578,4.21012637399907
99.3729782104492,4.21011224899907
99.3716735839844,4.21009812399907
99.3703842163086,4.21008399899907
99.3690643310547,4.21006987399907
99.3677291870117,4.21005574899907
99.3664627075195,4.21004162399907
99.3651275634766,4.21002749899907
99.3638229370117,4.21001337399907
99.3625183105469,4.20999924899907
99.3613204956055,4.20998512399907
99.3599548339844,4.20997099899907
99.3586959838867,4.20995687399907
99.3574523925781,4.20994274899907
99.3560256958008,4.20992862399907
99.3548126220703,4.20991449899907
99.3534622192383,4.20990037399907
99.3522033691406,4.20988624899908
99.3508453369141,4.20987212399908
99.3495254516602,4.20985799899908
99.3482055664063,4.20984387399908
99.3469009399414,4.20982974899908
99.3456268310547,4.20981562399908
99.344352722168,4.20980149899908
99.3430023193359,4.20978737399908
99.3416976928711,4.20977324899908
99.3404235839844,4.20975912399908
99.3390579223633,4.20974499899908
99.3377838134766,4.20973087399908
99.3364791870117,4.20971674899908
99.3351669311523,4.20970262399908
99.3338012695313,4.20968849899908
99.3324966430664,4.20967437399908
99.3312683105469,4.20966024899908
99.329948425293,4.20964612399908
99.3285980224609,4.20963199899908
99.327262878418,4.20961787399908
99.3260040283203,4.20960374899908
99.3246688842774,4.20958962399908
99.3233947753906,4.20957549899908
99.3220901489258,4.20956137399908
99.3207702636719,4.20954724899908
99.3194808959961,4.20953312399908
99.3181686401367,4.20951899899908
99.3167724609375,4.20950487399908
99.3154678344727,4.20949074899908
99.314208984375,4.20947662399908
99.3128280639649,4.20946249899908
99.3115539550781,4.20944837399908
99.3102188110352,4.20943424899908
99.3089294433594,4.20942012399908
99.3075790405274,4.20940599899908
99.3061981201172,4.20939187399908
99.3049545288086,4.20937774899908
99.3036346435547,4.20936362399908
99.3022918701172,4.20934949899908
99.3010025024414,4.20933537399908
99.2996215820313,4.20932124899908
99.2983169555664,4.20930712399908
99.2970733642578,4.20929299899908
99.2956619262695,4.20927887399908
99.2944030761719,4.20926474899908
99.2930526733398,4.20925062399908
99.2917938232422,4.20923649899908
99.2903213500977,4.20922237399908
99.2891235351562,4.20920824899908
99.2878036499024,4.20919412399908
99.2864608764648,4.20917999899908
99.2852020263672,4.20916587399908
99.2837905883789,4.20915174899908
99.2824554443359,4.20913762399908
99.2812728881836,4.20912349899908
99.2798614501953,4.20910937399908
99.2784652709961,4.20909524899908
99.2771606445313,4.20908112399908
99.2758560180664,4.20906699899908
99.2745513916016,4.20905287399908
99.2732009887695,4.20903874899908
99.2718048095703,4.20902462399908
99.2705612182617,4.20901049899908
99.2692184448242,4.20899637399908
99.2678680419922,4.20898224899908
99.2665176391602,4.20896812399908
99.2652435302734,4.20895399899908
99.2638931274414,4.20893987399908
99.2625579833984,4.20892574899908
99.2612075805664,4.20891162399908
99.2599029541016,4.20889749899908
99.2585983276367,4.20888337399908
99.2572174072266,4.20886924899908
99.2558822631836,4.20885512399908
99.2546234130859,4.20884099899909
99.2532348632813,4.20882687399909
99.2518539428711,4.20881274899909
99.2505493164063,4.20879862399909
99.2491989135742,4.20878449899909
99.2479095458984,4.20877037399909
99.2465591430664,4.20875624899909
99.2452697753906,4.20874212399909
99.2439041137695,4.20872799899909
99.2425537109375,4.20871387399909
99.2412185668945,4.20869974899909
99.2398681640625,4.20868562399909
99.2385482788086,4.20867149899909
99.237174987793,4.20865737399909
99.23583984375,4.20864324899909
99.2345199584961,4.20862912399909
99.2332000732422,4.20861499899909
99.2317886352539,4.20860087399909
99.2304992675781,4.20858674899909
99.229133605957,4.20857262399909
99.2277984619141,4.20855849899909
99.2265243530273,4.20854437399909
99.22509765625,4.20853024899909
99.2238235473633,4.20851612399909
99.2224578857422,4.20850199899909
99.2211380004883,4.20848787399909
99.2197189331055,4.20847374899909
99.2184143066406,4.20845962399909
99.2170639038086,4.20844549899909
99.2157287597656,4.20843137399909
99.2143478393555,4.20841724899909
99.2130737304688,4.20840312399909
99.2117080688477,4.20838899899909
99.2103729248047,4.20837487399909
99.2089767456055,4.20836074899909
99.2076416015625,4.20834662399909
99.2063064575195,4.20833249899909
99.2049865722656,4.20831837399909
99.2035827636719,4.20830424899909
99.2022476196289,4.20829012399909
99.2010040283203,4.20827599899909
99.1996078491211,4.20826187399909
99.1982269287109,4.20824774899909
99.196891784668,4.20823362399909
99.1955261230469,4.20821949899909
99.1941299438477,4.20820537399909
99.1927795410156,4.20819124899909
99.191520690918,4.20817712399909
99.1901245117188,4.20816299899909
99.1887435913086,4.20814887399909
99.1874237060547,4.20813474899909
99.1860961914063,4.20812062399909
99.184700012207,4.20810649899909
99.1833648681641,4.20809237399909
99.1819839477539,4.20807824899909
99.1806488037109,4.20806412399909
99.1793441772461,4.20804999899909
99.1778869628906,4.20803587399909
99.1765670776367,4.20802174899909
99.1751861572266,4.20800762399909
99.1738510131836,4.20799349899909
99.1725006103516,4.20797937399909
99.1711196899414,4.20796524899909
99.1697769165039,4.20795112399909
99.1684722900391,4.20793699899909
99.1670761108398,4.20792287399909
99.1657104492188,4.20790874899909
99.1643142700195,4.20789462399909
99.1630401611328,4.20788049899909
99.1616287231445,4.20786637399909
99.1602630615234,4.20785224899909
99.1588821411133,4.20783812399909
99.1576080322266,4.20782399899909
99.1561660766602,4.20780987399909
99.1548614501953,4.2077957489991
99.1534423828125,4.2077816239991
99.1521072387695,4.2077674989991
99.1507415771484,4.2077533739991
99.1493301391602,4.2077392489991
99.1480712890625,4.2077251239991
99.1466751098633,4.2077109989991
99.1453704833984,4.2076968739991
99.1440353393555,4.2076827489991
99.1426086425781,4.2076686239991
99.1411514282227,4.2076544989991
99.1398162841797,4.2076403739991
99.1384811401367,4.2076262489991
99.1371307373047,4.2076121239991
99.1357421875,4.2075979989991
99.1343765258789,4.2075838739991
99.1330108642578,4.2075697489991
99.1316452026367,4.2075556239991
99.1302795410156,4.2075414989991
99.1288833618164,4.2075273739991
99.1275024414063,4.2075132489991
99.1261215209961,4.2074991239991
99.1248168945313,4.2074849989991
99.1234512329102,4.2074708739991
99.1220550537109,4.2074567489991
99.1206283569336,4.2074426239991
99.1192245483398,4.2074284989991
99.1179656982422,4.2074143739991
99.116584777832,4.2074002489991
99.1152496337891,4.2073861239991
99.1138381958008,4.2073719989991
99.1124877929687,4.2073578739991
99.1110763549805,4.2073437489991
99.1097259521484,4.2073296239991
99.1083145141602,4.2073154989991
99.1069946289062,4.2073013739991
99.105583190918,4.2072872489991
99.1041717529297,4.2072731239991
99.1028594970703,4.2072589989991
99.1015090942383,4.2072448739991
99.1000366210938,4.2072307489991
99.0986709594727,4.2072166239991
99.0973358154297,4.2072024989991
99.0958938598633,4.2071883739991
99.0945281982422,4.2071742489991
99.0932235717773,4.2071601239991
99.0918426513672,4.2071459989991
99.090446472168,4.2071318739991
99.0890502929688,4.2071177489991
99.0877151489258,4.2071036239991
99.0862731933594,4.2070894989991
99.0849151611328,4.2070753739991
99.0835189819336,4.2070612489991
99.0821228027344,4.2070471239991
99.0807723999023,4.2070329989991
99.0794219970703,4.2070188739991
99.0780410766602,4.2070047489991
99.0765991210938,4.2069906239991
99.0752334594727,4.2069764989991
99.0738830566406,4.2069623739991
99.0725021362305,4.2069482489991
99.0710601806641,4.2069341239991
99.0697402954102,4.2069199989991
99.0683364868164,4.2069058739991
99.0669555664062,4.2068917489991
99.0655899047852,4.2068776239991
99.0641784667969,4.2068634989991
99.0627670288086,4.2068493739991
99.0614318847656,4.2068352489991
99.0600204467773,4.2068211239991
99.0586395263672,4.2068069989991
99.0572891235352,4.2067928739991
99.0558166503906,4.2067787489991
99.0544662475586,4.2067646239991
99.0530242919922,4.20675049899911
99.0516967773437,4.20673637399911
99.0502853393555,4.20672224899911
99.0489501953125,4.20670812399911
99.0475997924805,4.20669399899911
99.046142578125,4.20667987399911
99.0447616577148,4.20666574899911
99.0433807373047,4.20665162399911
99.0419540405273,4.20663749899911
99.0405578613281,4.20662337399911
99.0392074584961,4.20660924899911
99.0377807617188,4.20659512399911
99.0364303588867,4.20658099899911
99.0349884033203,4.20656687399911
99.0335540771484,4.20655274899911
99.0322036743164,4.20653862399911
99.0308380126953,4.20652449899911
99.029426574707,4.20651037399911
99.0280303955078,4.20649624899911
99.0266342163086,4.20648212399911
99.0252380371094,4.20646799899911
99.0238418579102,4.20645387399911
99.0224304199219,4.20643974899911
99.0210342407227,4.20642562399911
99.0196838378906,4.20641149899911
99.0182418823242,4.20639737399911
99.0168533325195,4.20638324899911
99.0154724121094,4.20636912399911
99.0140609741211,4.20635499899911
99.0127105712891,4.20634087399911
99.0112533569336,4.20632674899911
99.0098876953125,4.20631262399911
99.0084915161133,4.20629849899911
99.007080078125,4.20628437399911
99.0056686401367,4.20627024899911
99.0042877197266,4.20625612399911
99.0028915405273,4.20624199899911
99.00146484375,4.20622787399911
99.0000152587891,4.20621374899911
98.9987106323242,4.20619962399911
98.9973449707031,4.20618549899911
98.9958572387695,4.20617137399911
98.9944763183594,4.20615724899911
98.9930648803711,4.20614312399911
98.9916687011719,4.20612899899911
98.9902114868164,4.20611487399911
98.9888458251953,4.20610074899911
98.9873886108398,4.20608662399911
98.9860382080078,4.20607249899911
98.9846725463867,4.20605837399911
98.9832305908203,4.20604424899911
98.9817962646484,4.20603012399911
98.9804000854492,4.20601599899911
98.9789733886719,4.20600187399911
98.9776077270508,4.20598774899911
98.9761505126953,4.20597362399911
98.9747543334961,4.20595949899911
98.9733581542969,4.20594537399911
98.9719467163086,4.20593124899911
98.9705810546875,4.20591712399911
98.9691390991211,4.20590299899911
98.9677734375,4.20588887399911
98.9662704467773,4.20587474899911
98.9649429321289,4.20586062399911
98.9635314941406,4.20584649899911
98.9620895385742,4.20583237399911
98.9606628417969,4.20581824899911
98.9593124389648,4.20580412399911
98.9578704833984,4.20578999899911
98.9564590454102,4.20577587399911
98.9550476074219,4.20576174899911
98.9535598754883,4.20574762399911
98.9521789550781,4.20573349899911
98.9507675170898,4.20571937399911
98.9494018554688,4.20570524899912
98.947998046875,4.20569112399912
98.9465866088867,4.20567699899912
98.9451446533203,4.20566287399912
98.943733215332,4.20564874899912
98.9423065185547,4.20563462399912
98.9408950805664,4.20562049899912
98.9395294189453,4.20560637399912
98.9380416870117,4.20559224899912
98.9366455078125,4.20557812399912
98.9352493286133,4.20556399899912
98.9338531494141,4.20554987399912
98.9324111938477,4.20553574899912
98.9309692382813,4.20552162399912
98.9295654296875,4.20550749899912
98.9281692504883,4.20549337399912
98.9266967773438,4.20547924899912
98.9252548217774,4.20546512399912
98.9238739013672,4.20545099899912
98.9224624633789,4.20543687399912
98.9210052490234,4.20542274899912
98.9196701049805,4.20540862399912
98.918212890625,4.20539449899912
98.9168167114258,4.20538037399912
98.9153900146484,4.20536624899912
98.913948059082,4.20535212399912
98.912467956543,4.20533799899912
98.9111175537109,4.20532387399912
98.9096603393555,4.20530974899912
98.9082336425781,4.20529562399912
98.9067916870117,4.20528149899912
98.9053192138672,4.20526737399912
98.9039688110352,4.20525324899912
98.9025421142578,4.20523912399912
98.9011917114258,4.20522499899912
98.899658203125,4.20521087399912
